Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair
2019-06-14,15.95,1.0,KS,"Sports Research Vitamin D3 5000IU (125mcg) with Coconut Oil - High Potency Vitamin D for Immune & Bone Support - Non-GMO Verified, Gluten & Soy Free (360 Liquid Softgels)",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-01-17,12.99,1.0,NV,"Puritan's Pride Vitamin B-50 Complex Supports Energy Metabolism, 250 Caplets, by Puritan's Pride, 250 Count (Pack of 1) (585)",18 - 24 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No
2020-11-01,14.99,1.0,NJ,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",18 - 24 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No
2020-11-13,29.98,1.0,NJ,"Sugarbear Sleep Vitamins, Vegan Gummy with Melatonin, 5-HTP, Magnesium, L-Theanine, Valerian Root, Lemon Balm (60 Count)",18 - 24 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No
2020-12-20,29.98,1.0,NJ,"Sugarbear Sleep Vitamins, Vegan Gummy with Melatonin, 5-HTP, Magnesium, L-Theanine, Valerian Root, Lemon Balm (60 Count)",18 - 24 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No
2021-02-24,29.98,1.0,NJ,"Sugarbear Sleep Vitamins, Vegan Gummy with Melatonin, 5-HTP, Magnesium, L-Theanine, Valerian Root, Lemon Balm (60 Count)",18 - 24 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No
2021-08-20,14.7,1.0,NV,"Nature Made Vitamin D3 2000 IU (50 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 250 Softgels, 250 Day Supply",18 - 24 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No
2021-10-10,28.79,1.0,NJ,"Sugarbear Sleep Vitamins, Vegan Gummy with Melatonin, 5-HTP, Magnesium, L-Theanine, Valerian Root, Lemon Balm (60 Count)",18 - 24 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No
2020-05-06,11.15,1.0,NY,"Nature’s Bounty Vitamin C, Immune Support, Tablets, 500mg, 250 Ct",25 - 34 years,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No
2020-05-11,14.99,2.0,NY,"Nature's Bounty Vitamin B12, Supports Energy Metabolism, Tablets, 1000mcg, 200 Ct",25 - 34 years,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No
2020-05-11,17.83,1.0,NY,"Nature Made Vitamin E 180 mg (400 IU) dl-Alpha, Dietary Supplement for Antioxidant Support, 300 Softgels, 300 Day Supply",25 - 34 years,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No
2020-05-11,9.18,1.0,NY,"Nature’s Bounty Biotin, Supports Healthy Hair, Skin and Nails, 10,000 mcg, Rapid Release Softgels, 120 Ct",25 - 34 years,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No
2020-09-20,9.74,2.0,NJ,"Centrum Silver Women's Multivitamin for Women 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins, Calcium and Antioxidants, Gluten Free, Non-GMO Ingredients - 100 Count",25 - 34 years,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No
2019-05-28,4.91,1.0,CA,"Nature's Way Vitamin B-1, 100 mg per serving, Thiamin HCI, 100 Capsules",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,LGBTQ+,1 (just me!),4+,Less than 5 times per month,No,No,Yes,No,No
2020-12-25,9.04,1.0,CA,"Vitafusion Vitamin D3 Gummy Vitamins for Bone and Immune System Support, Peach, Blackberry and Strawberry Flavored, 50 mcg Vitamin D, America’s Number 1 Gummy Vitamin Brand, 75 Day Supply, 150 Count",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,LGBTQ+,1 (just me!),4+,Less than 5 times per month,No,No,Yes,No,No
2021-03-04,7.98,1.0,GA,"Nature’s Way Alive! Women’s Energy Complete Multivitamin, High Potency B-Vitamins, 50 Tablets",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2021-04-13,7.79,1.0,GA,"Nature’s Way Alive! Women’s Energy Complete Multivitamin, High Potency B-Vitamins, 50 Tablets",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2021-04-16,7.79,2.0,GA,"Nature’s Way Alive! Women’s Energy Complete Multivitamin, High Potency B-Vitamins, 50 Tablets",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2020-03-22,6.07,1.0,IL,"Doctor's Best Vitamin D3 5000IU, Non-GMO, Gluten & Soy Free, Regulates Immune Function, Supports Healthy Bones, White, No Flavour, 180 Count",45 - 54 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),4+,4+,5 - 10 times per month,No,No,No,No,No
2018-02-26,10.79,1.0,MS,"Healthy Mama Be Well Rounded Prenatal Vitamin and DHA Supplement System Softgels, 30 Count",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2018-04-07,10.79,1.0,MS,"Healthy Mama Be Well Rounded Prenatal Vitamin and DHA Supplement System Softgels, 30 Count",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2019-04-18,14.95,1.0,MS,"Divine Bounty Super B Complex Vitamins - All B Vitamins Including B12, B1, B2, B3, B5, B6, B7, B9, Folic Acid - Vitamin B Supplement - Support Healthy Energy Metabolism - 90 Vegetarian Capsules",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2019-04-18,14.99,1.0,MS,"Bronson Vitamin D3 10,000 IU (250 mcg) 1 Year Supply for Immune Support, Healthy Muscle Function & Bone Health, High Potency Organic Non-GMO Vitamin D Supplement, 360 Tablets",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2019-09-04,6.75,1.0,GA,"Amazon Brand - Solimo Vitamin D3 50 mcg (2000 IU), 365 Softgels, Value Size - One Year Supply, Supports Strong Bones and Immune Health",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$75,000 - $99,999",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No
2020-08-04,12.49,1.0,GA,"Nature Made Vitamin D3 2000 IU (50 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 400 Tablets, 400 Day Supply",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$75,000 - $99,999",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No
2021-03-26,15.24,1.0,GA,"Nature Made Vitamin D3 2000 IU (50 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 400 Tablets, 400 Day Supply",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$75,000 - $99,999",Other,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,No,No,No,No
2018-06-08,12.9,1.0,CA,"Natrol Biotin Beauty Tablets Promotes Healthy Hair Skin and Nails Helps Support Energy Metabolism Helps Convert Food Into Energy Maximum Strength 10000mcg, Multi, 200 Count",45 - 54 years,No,"White or Caucasian,American Indian/Native American or Alaska Native",High school diploma or GED,"$75,000 - $99,999",Female,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No
2022-09-04,21.14,1.0,CA,"MegaFood Women's 40+ One Daily - Mineral & Multivitamin Supplement for Women with Vitamin B, C, & D, Folate, Biotin & Iron - Non-GMO, Gluten-Free, Vegetarian, and Made without Soy & Dairy - 30 Tabs",45 - 54 years,No,"White or Caucasian,American Indian/Native American or Alaska Native",High school diploma or GED,"$75,000 - $99,999",Female,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No
2022-10-24,46.99,1.0,CA,"MegaFood Women's 40+ One Daily - Mineral & Multivitamin Supplement for Women with Vitamin B, C, & D, Folate, Biotin & Iron - Non-GMO, Gluten-Free, Vegetarian, and Made without Soy & Dairy - 90 Tabs",45 - 54 years,No,"White or Caucasian,American Indian/Native American or Alaska Native",High school diploma or GED,"$75,000 - $99,999",Female,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No
2022-11-17,16.99,1.0,CA,"MOONRIN Vitamin D3 and K2 Liquid Drops – Support Stronger Bones, Healthy Heart, Immune System – 5000 IU D3 and 400mcg K2 – Omega 3 Oil – All-Natural, Non-GMO, Vegan – Strawberry Flavor",45 - 54 years,No,"White or Caucasian,American Indian/Native American or Alaska Native",High school diploma or GED,"$75,000 - $99,999",Female,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No
2020-03-13,4.3,1.0,OH,"NOW Supplements, Vitamin D-3 2,000 IU, High Potency, Structural Support*, 120 Softgels",55 - 64 years,Yes,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No
2021-04-25,16.95,1.0,MN,"ForestLeaf Vitamin B2 Riboflavin, 400mg – Non-GMO, Gluten Free Daily Dietary Supplement Unflavored 90 Count (Pack of 1)",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),4+,1 (just me!),Less than 5 times per month,No,No,No,No,No
2021-04-25,5.72,1.0,MN,"Nature’s Bounty Vitamin B6, Supports Energy Metabolism and Nervous System Health, 100mg, Tablets, 100 Ct",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),4+,1 (just me!),Less than 5 times per month,No,No,No,No,No
2020-01-31,11.99,1.0,WA,Carlyle Vitamin D3 5000 IU | 500 Softgels | Value Size | Non-GMO and Gluten Free Supplement | High Potency Formula | 125mcg,18 - 24 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),4+,Less than 5 times per month,No,Yes,Yes,No,No
2023-03-13,11.15,1.0,AZ,"vitafusion Extra Strength Vitamin B12 Gummy Vitamins, Cherry Flavored B12 Vitamins, 90 Count",18 - 24 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),4+,Less than 5 times per month,No,Yes,Yes,No,No
2018-01-30,19.9,1.0,VA,"Alpha GPC Choline Brain Supplement for Acetylcholine (60 Count, 600mg Servings) Advanced Memory Formula, Focus and Brain Support Supplement, Focus Supplement (Manufactured in The USA) by Double Wood",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2019-09-11,6.43,1.0,DC,"Amazon Brand - Solimo Vitamin D3 25 mcg (1000 IU), 300 Softgels, Ten Month Supply",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2020-02-25,14.98,1.0,DC,"Emergen-C 1000mg Vitamin C Powder for Daily Immune Support Caffeine Free Vitamin C Supplements with Zinc and Manganese, B Vitamins and Electrolytes, Super Orange Flavor - 60 Count/2 Month Supply",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2020-06-22,19.85,1.0,VA,"Alpha GPC Choline Brain Supplement for Acetylcholine (60 Count, 600mg Servings) Advanced Memory Formula, Focus and Brain Support Supplement, Focus Supplement (Manufactured in The USA) by Double Wood",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2020-08-02,15.95,1.0,DC,"Sports Research Vitamin D3 5000IU (125mcg) with Coconut Oil - High Potency Vitamin D for Immune & Bone Support - Non-GMO Verified, Gluten & Soy Free (360 Liquid Softgels)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2020-10-07,19.85,1.0,NC,"Alpha GPC Choline Brain Supplement for Acetylcholine (60 Count, 600mg Servings) Advanced Memory Formula, Focus and Brain Support Supplement, Focus Supplement (Manufactured in The USA) by Double Wood",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2021-02-11,19.85,1.0,NC,"Alpha GPC Choline Brain Supplement for Acetylcholine (60 Count, 600mg Servings) Advanced Memory Formula, Focus and Brain Support Supplement, Focus Supplement (Manufactured in The USA) by Double Wood",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2021-05-31,19.85,1.0,VA,"Alpha GPC Choline Brain Supplement for Acetylcholine (60 Count, 600mg Servings) Advanced Memory Formula, Focus and Brain Support Supplement, Focus Supplement (Manufactured in The USA) by Double Wood",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2021-08-30,29.95,1.0,VA,"NatureBell Quercetin 1000mg Per Serving | 240 Capsules, Ultra Strength Quercetin Supplement | Bioflavonoids for Healthy Immune Support, Third Party Tested, Non-GMO & No Gluten",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2021-08-30,19.85,1.0,VA,"Alpha GPC Choline Brain Supplement for Acetylcholine (60 Count, 600mg Servings) Advanced Memory Formula, Focus and Brain Support Supplement, Focus Supplement (Manufactured in The USA) by Double Wood",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2021-12-27,15.95,1.0,VA,"Sports Research Vitamin D3 5000IU (125mcg) with Coconut Oil - High Potency Vitamin D for Immune & Bone Support - Non-GMO Verified, Gluten & Soy Free (360 Liquid Softgels)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2022-03-22,19.85,1.0,VA,"Alpha GPC Choline Brain Supplement for Acetylcholine (60 Count, 600mg Servings) Advanced Memory Formula, Focus and Brain Support Supplement, Focus Supplement (Manufactured in The USA) by Double Wood",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2022-05-25,13.95,1.0,VA,"Nutricost Niacin (Vitamin B3) 500mg, 240 Capsules - with Flushing, Non-GMO, Gluten Free",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2022-10-21,19.85,1.0,VA,"Alpha GPC Choline Brain Supplement for Acetylcholine (60 Count, 600mg Servings) Advanced Memory Formula, Focus and Brain Support Supplement, Focus Supplement (Manufactured in The USA) by Double Wood",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2022-11-05,11.99,3.0,VA,"Emergen-C Immune+ 1000mg Vitamin C Powder, with Vitamin D, Zinc, Antioxidants and Electrolytes for Immunity, Immune Support Dietary Supplement, Super Orange Flavor - 30 Count/1 Month Supply",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2019-09-29,12.95,1.0,ID,"Nutramax Cosequin Joint Health Supplement for Cats - With Glucosamine and Chondroitin, 55 Capsules",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),3,3,Less than 5 times per month,Yes,Yes,No,No,No
2021-03-15,19.95,1.0,NY,"Forest Leaf - Vitamin D3 50,000 IU Weekly Supplement - Vegetable Vitamin D Capsules for Bones, Teeth, and Immune Support - Easy Swallow Pure Vitamin D3 Caps 50000 IU - Non GMO Pills (120 Count)",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),4+,2,5 - 10 times per month,Yes,Yes,Yes,No,No
2018-04-01,10.99,1.0,SC,"Emergen-C Immune+ 1000mg Vitamin C Powder, with Vitamin D, Zinc, Antioxidants and Electrolytes for Immunity, Immune Support Dietary Supplement, Super Orange Flavor - 30 Count/1 Month Supply",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,1 (just me!),3,Less than 5 times per month,No,No,No,No,No
2018-12-02,11.99,1.0,SC,"Emergen-C Immune+ 1000mg Vitamin C Powder, with Vitamin D, Zinc, Antioxidants and Electrolytes for Immunity, Immune Support Dietary Supplement, Super Orange Flavor - 30 Count/1 Month Supply",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,1 (just me!),3,Less than 5 times per month,No,No,No,No,No
2020-03-01,12.9,1.0,GA,"NutriBiotic Ascorbic Acid Vitamin C Powder, 8 Oz | Pharmaceutical Grade L-Ascorbic Acid, 2000 Mg Per Serving | Essential Immune & Antioxidant Collagen Support Supplement | Vegan, Gluten & GMO Free",45 - 54 years,No,White or Caucasian,Some high school or less,"$25,000 - $49,999",Female,heterosexual (straight),3,2,More than 10 times per month,No,Yes,No,No,No
2020-03-13,21.95,1.0,GA,PURE SYNERGY Pure Radiance C | 90 Capsules | Certified Organic | Non-GMO | Vegan | 100% Natural Vitamin C with Organic Camu Camu Extract,45 - 54 years,No,White or Caucasian,Some high school or less,"$25,000 - $49,999",Female,heterosexual (straight),3,2,More than 10 times per month,No,Yes,No,No,No
2020-03-16,21.95,1.0,GA,PURE SYNERGY Pure Radiance C | 90 Capsules | Certified Organic | Non-GMO | Vegan | 100% Natural Vitamin C with Organic Camu Camu Extract,45 - 54 years,No,White or Caucasian,Some high school or less,"$25,000 - $49,999",Female,heterosexual (straight),3,2,More than 10 times per month,No,Yes,No,No,No
