Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair,Vitamins Found,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Vitamin K,B1,B2,B3,B6,B12,B5,B7,B9,Multivitamin,Vitamins List,Vitamin Count
2019-01-09,14.55,1.0,CA,"Kirkland Signature Vitamin E 400 I.U. 500 Softgels, Bottle, Yellow",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No,Vitamin E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vitamin E,1
2020-09-18,16.66,1.0,CA,"Centrum Silver Multivitamin for Adults 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins, Calcium and Antioxidants, Gluten Free, Non-GMO Ingredients - 220 Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1,"Vitamin D, B1, B12, Multivitamin",4
2021-02-07,8.64,1.0,CA,"Nature’s Bounty Vitamin D3 1000 IU, Immune Support, Helps Maintain Healthy Bones, 250 Rapid Release Softgels",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-08-06,15.83,1.0,CA,"Nature Made Vitamin E 180 mg (400 IU) dl-Alpha, Dietary Supplement for Antioxidant Support, 300 Softgels, 300 Day Supply",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No,Vitamin E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vitamin E,1
2022-07-08,16.33,1.0,FL,"Centrum Multivitamin for Women, Multivitamin/Multimineral Supplement with Iron, Vitamin D3, B Vitamins and Antioxidant Vitamins C and E, Gluten Free, Non-GMO Ingredients - 250 Count",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,3,4+,5 - 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1,"Vitamin D, B1, B12, Multivitamin",4
2021-08-23,15.0,1.0,TX,"HUM Here Comes The Sun - Immune Support Supplement with Vitamin D to Support a Healthy Immune System & Calcium Absorption - Vegan Vitamin D3 to Support Radiant Skin, Mood + Bone Health (30 Softgels)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2021-12-20,14.99,1.0,TX,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-03-25,16.48,1.0,TX,"Natrol Vitamin B12 Fast Dissolve Tablets, Promotes Energy, Supports a Healthy Nervous System, Maximum Strength, Strawberry Flavor, 5,000mcg, 200 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,No,Yes,No,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2022-06-07,14.99,1.0,TX,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-10-10,31.39,1.0,TX,"Ritual Multivitamin for Women 18+, Clinical-Backed Multivitamin with Vitamin D3 for Immune Support*, Vegan Omega 3 DHA, B12, Iron, Gluten Free, Non GMO, Mint Essenced, 30 Day Supply, 60 Capsules",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,No,Yes,No,No,"Vitamin D, B1, B12, Multivitamin",0,0,1,0,0,1,0,0,0,1,0,0,0,1,"Vitamin D, B1, B12, Multivitamin",4
2022-11-04,19.95,1.0,TX,"Global Healing Center Vegansafe B12, 2500 mcg Organic Sublingual Liquid Vitamin B12 Drops | 2-in-1 Methylcobalamin & Adenosylcobalamin Blend for Energy, Mood, and Heart Health, 30-Day Supply (1 Fl Oz)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,No,Yes,No,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2020-05-05,4.15,1.0,CA,"NOW Supplements, Biotin 1,000 mcg, Amino Acid Metabolism*, Energy Production*, 100 Capsules",18 - 24 years,Yes,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2022-04-20,7.06,1.0,CA,"Nature’s Bounty Vitamin B12 5000 Mcg Sublingual Liquid, Cardiovascular Health & Cellular Energy Support, 2 Fl Oz (1 Count)",18 - 24 years,Yes,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2022-06-07,6.54,1.0,CA,"NOW Supplements, Biotin 1,000 mcg, Amino Acid Metabolism*, Energy Production*, 100 Capsules",18 - 24 years,Yes,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2022-10-15,5.15,1.0,CA,"NOW Supplements, Biotin 1,000 mcg, Amino Acid Metabolism*, Energy Production*, 100 Capsules",18 - 24 years,Yes,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2022-11-11,8.93,1.0,CA,"Nature’s Bounty Vitamin B12 5000 Mcg Sublingual Liquid, Cardiovascular Health & Cellular Energy Support, 2 Fl Oz (1 Count)",18 - 24 years,Yes,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2021-08-17,13.99,1.0,FL,"Nature’s Bounty Vitamin D, Immune Support, 2000 IU, Softgels, 350 Ct",25 - 34 years,No,Asian,Bachelor's degree,"Less than $25,000",Male,heterosexual (straight),2,1 (just me!),5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2020-03-23,16.4,1.0,CA,"Airborne 1000mg Chewable Tablets with Zinc, Immune Support Supplement with Powerful Antioxidants Vitamins A C & E - 96 Tablets, Citrus Flavor",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Other,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,Yes,Yes,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2020-06-27,12.42,1.0,TX,"OLLY Women's Multivitamin Gummy, Overall Health and Immune Support, Vitamins A, D, C, E, Biotin, Folic Acid, Adult Chewable Vitamin, Berry, 45 Day Supply - 90 Count (Pack of 1)",25 - 34 years,Yes,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"Multivitamin, B7",0,0,0,0,0,0,0,0,0,0,0,1,0,1,"B7, Multivitamin",2
2021-06-21,17.99,1.0,TX,"OLLY Women's Multivitamin Gummy, Vitamins A, D, C, E, Biotin, Folic Acid, Berry Flavor, 60-Day Supply - 120 Count",25 - 34 years,Yes,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"Multivitamin, B7",0,0,0,0,0,0,0,0,0,0,0,1,0,1,"B7, Multivitamin",2
2021-11-01,10.69,1.0,NY,"Vitafusion Melatonin Gummy Vitamins, 140 ct gummies",18 - 24 years,Yes,White or Caucasian,Bachelor's degree,"$150,000 or more",Female,LGBTQ+,1 (just me!),2,Less than 5 times per month,Yes,I stopped in the recent past,Yes,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2019-05-11,8.01,1.0,NY,"Vitafusion Vitamin D3 Gummy Vitamins, 50Mcg Per Serving, Immune System Support, Delicious Peach and Berry Flavors, 150 Ct (75 Day Supply), from America’s Number One Gummy Vitamin Brand",25 - 34 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),2,3,Less than 5 times per month,No,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2019-07-25,9.26,1.0,NY,"Vitafusion Vitamin D3 Gummy Vitamins, 50Mcg Per Serving, Immune System Support, Delicious Peach and Berry Flavors, 150 Ct (75 Day Supply), from America’s Number One Gummy Vitamin Brand",25 - 34 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),2,3,Less than 5 times per month,No,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2019-11-14,8.01,1.0,NY,"Vitafusion Vitamin D3 Gummy Vitamins, 50Mcg Per Serving, Immune System Support, Delicious Peach and Berry Flavors, 150 Ct (75 Day Supply), from America’s Number One Gummy Vitamin Brand",25 - 34 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),2,3,Less than 5 times per month,No,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2020-01-12,8.01,1.0,NY,"Vitafusion Vitamin D3 Gummy Vitamins, 50Mcg Per Serving, Immune System Support, Delicious Peach and Berry Flavors, 150 Ct (75 Day Supply), from America’s Number One Gummy Vitamin Brand",25 - 34 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),2,3,Less than 5 times per month,No,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2020-03-10,22.99,1.0,NY,Vitamin C 1000mg with Rose Hips | Vitamin C Supplement with Elderberry & Citrus Bioflavonoids | Kids Immune Boosting Supplement | Non-GMO Antioxidants Supplement | 500mg Vitamin C Capsules Pill,25 - 34 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),2,3,Less than 5 times per month,No,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2020-07-12,9.61,1.0,NY,"Amazon Basics (Previously Solimo) Vitamin D3 2000 IU, 160 Gummies (2 Gummies per Serving)",25 - 34 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),2,3,Less than 5 times per month,No,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2020-12-26,8.67,1.0,NY,"Amazon Basics (Previously Solimo) Vitamin D3 2000 IU, 160 Gummies (2 Gummies per Serving)",25 - 34 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),2,3,Less than 5 times per month,No,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2021-01-31,8.96,1.0,NY,"Amazon Basics (Previously Solimo) Vitamin D3 2000 IU, 160 Gummies (2 Gummies per Serving)",25 - 34 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),2,3,Less than 5 times per month,No,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2021-06-19,14.97,1.0,NY,"One A Day Men’s Multivitamin, Supplement Tablet with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",25 - 34 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),2,3,Less than 5 times per month,No,I stopped in the recent past,I stopped in the recent past,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",7
2022-03-16,47.75,1.0,CA,"Bariatric Advantage Chewable Advanced Multi EA, High Potency Daily Multivitamin for Bariatric Surgery Patients Including Gastric Bypass, Sleeve Gastrectomy, and DS - Mixed Fruit, 60 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Yes,Yes,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2022-05-15,47.6,1.0,CA,"Bariatric Advantage Chewable Advanced Multi EA, High Potency Daily Multivitamin for Bariatric Surgery Patients Including Gastric Bypass, Sleeve Gastrectomy, and DS - Mixed Fruit, 60 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Yes,Yes,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2022-06-26,47.6,1.0,CA,"Bariatric Advantage Chewable Advanced Multi EA, High Potency Daily Multivitamin for Bariatric Surgery Patients Including Gastric Bypass, Sleeve Gastrectomy, and DS - Mixed Fruit, 60 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Yes,Yes,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2019-09-14,18.95,1.0,TX,Premium Inositol Supplement - Myo-Inositol and D-Chiro Inositol Plus Folate and Vitamin D - Ideal 40:1 Ratio - Hormone Balance & Healthy Ovarian Support for Women - Vitamin B8 - 30 Day Supply,25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,No,Yes,No,"Vitamin D, B9",0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Vitamin D, B9",2
2020-08-14,11.25,1.0,TX,"Nature's Bounty Vitamin B12, Supports Energy Metabolism, Tablets, 1000mcg, 200 Ct",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,No,Yes,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2020-12-08,13.06,1.0,TX,"Doctor's Best Benfotiamine, Non-GMO, Vegan, Gluten Free, Soy Free, Helps Maintain Blood Sugar Levels, 300 mg, 60 Veggie Caps (DRB-00270)",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2021-02-28,13.5,1.0,TX,"Doctor's Best Benfotiamine, Non-GMO, Vegan, Gluten Free, Soy Free, Helps Maintain Blood Sugar Levels, 300 mg, 60 Veggie Caps (DRB-00270)",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2021-05-02,13.06,1.0,TX,"Doctor's Best Benfotiamine, Non-GMO, Vegan, Gluten Free, Soy Free, Helps Maintain Blood Sugar Levels, 300 mg, 60 Veggie Caps (DRB-00270)",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2021-11-05,15.29,1.0,TX,"Women's Prenatal Multivitamin with DHA, Iron and Folic Acid | 180 Softgels | Non-GMO & Gluten Free | by Horbaach",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,No,Yes,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2022-11-27,17.49,1.0,TX,"Nature Made Prenatal with Folic Acid + DHA, Prenatal Vitamin and Mineral Supplement for Daily Nutritional Support, 90 Softgels, 90 Day Supply",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,No,Yes,No,Vitamin A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin A,1
2022-11-30,15.93,1.0,TX,Rep-Cal Cricket Shaker Vitamin Coating Chamber,25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,No,Yes,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2019-05-16,8.88,1.0,CA,"Vitafusion MultiVites Gummy Vitamins, 150ct",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2020-09-13,14.32,1.0,CA,"Nature’s Bounty Vitamin D3, Immune Support, 125 mcg (5000iu), Rapid Release Softgels, 240 Ct",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2020-10-10,17.52,1.0,CA,"Zahler Vitamin D3 3000IU, Vitamin D3 Supplement 3,000 IU, Certified Kosher (250 Softgels)",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2021-09-09,14.84,1.0,CA,"NOW Supplements, GABA (Gamma-Aminobutyric Acid) 500 mg + B-6, Natural Neurotransmitter*, 200 Veg Capsules",25 - 34 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2023-01-30,9.53,1.0,FL,"Nature’s Bounty Vitamin C + Rose Hips, Immune Support, 1000mg, Coated Caplets, 100 Ct",55 - 64 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2020-08-14,10.12,1.0,NY,"Solgar B-Complex with Vitamin C Stress Formula, 100 Tablets - Energy Metabolism - Nervous System & Immune Support - Non-GMO, Vegan, Gluten Free, Dairy Free, Kosher, Halal - 50 Servings",35 - 44 years,Yes,Other,Bachelor's degree,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2020-11-23,14.09,1.0,NY,"Solgar Vitamin C 1000 mg, 100 Vegetable Capsules - Antioxidant & Immune Support - Overall Health - Healthy Skin & Joints - Bioflavonoids Supplement - 100 Servings",35 - 44 years,Yes,Other,Bachelor's degree,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2020-11-23,18.36,1.0,NY,"Solgar B-Complex ""100"", 100 Vegetable Capsules - Heart Health - Nervous System Support - Supports Energy Metabolism - Non GMO, Vegan, Gluten/ Dairy Free, Kosher, Halal - 100 Servings",35 - 44 years,Yes,Other,Bachelor's degree,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2019-11-07,15.35,1.0,NY,"One A Day Women's Menopause Multivitamin with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support",25 - 34 years,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,Yes,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",5
2020-03-03,20.54,1.0,NY,"Nature Made Vitamin C 1000 mg, Dietary Supplement for Immune Support, 300 Tablets, 300 Day Supply",25 - 34 years,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,Yes,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2022-04-03,10.82,1.0,CA,"Vitamin B12 Gummies 3000 mcg, High Absorption Vitamin B-12 Energy & Immune System Support Gummy Vitamins, Vegan Gummy, Natural Energy Support, Raspberry Flavor, for Adults and Kids - 60 Gummies",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"B1, B12, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2022-04-03,21.21,1.0,CA,"Nordic Naturals Vitamin D3 + K2 Gummies, Pomegranate - 60 Gummies - 1000 IU Vitamin D3 + 45 mcg Vitamin K2 - Great Taste - Bone Health, Promotes Healthy Muscle Function - Non-GMO - 60 Servings",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Vitamin D, Vitamin K",2
2022-04-30,10.82,1.0,CA,"Vitamin B12 Gummies 3000 mcg, High Absorption Vitamin B-12 Energy & Immune System Support Gummy Vitamins, Vegan Gummy, Natural Energy Support, Raspberry Flavor, for Adults and Kids - 60 Gummies",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"B1, B12, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2022-11-18,8.99,1.0,CA,"It's Just - Vitamin C Powder, 100% Pure Ascorbic Acid, Food Grade, Immune Support, Homemade Cosmetics (11oz)",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2018-02-10,23.99,1.0,TX,"Kirkland Signature Vitamin C 250 mg., 360 Adult Gummies",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,LGBTQ+,1 (just me!),3,5 - 10 times per month,No,No,Yes,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
