Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair,Vitamins Found,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Vitamin K,B1,B2,B3,B6,B12,B5,B7,B9,Multivitamin
2020-10-18,7.68,1.0,VA,"One A Day Women’s Active Metabolism Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support*, Iron, Calcium, Folic Acid & more, 50 Count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1
2021-05-09,8.94,1.0,VA,"One A Day Women’s Active Metabolism Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support*, Iron, Calcium, Folic Acid & more, 50 Count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1
2021-06-27,9.28,1.0,VA,"One A Day Women’s Active Metabolism Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support*, Iron, Calcium, Folic Acid & more, 50 Count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1
2021-08-17,9.4,1.0,VA,"One A Day Women’s Active Metabolism Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support*, Iron, Calcium, Folic Acid & more, 50 Count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1
2021-10-03,9.4,1.0,VA,"One A Day Women’s Active Metabolism Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support*, Iron, Calcium, Folic Acid & more, 50 Count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1
2021-11-23,9.3,1.0,VA,"One A Day Women’s Active Metabolism Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support*, Iron, Calcium, Folic Acid & more, 50 Count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1
2022-02-11,8.94,1.0,VA,"One A Day Women’s Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Biotin, Calcium & More, 100 count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin, B7",1,1,1,1,0,1,0,0,0,1,0,1,0,1
2022-02-11,9.24,1.0,VA,"One A Day Women’s Active Metabolism Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support*, Iron, Calcium, Folic Acid & more, 50 Count",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin",1,1,1,1,0,0,0,0,0,0,0,0,0,1
2022-01-05,10.88,1.0,IN,"vitafusion Extra Strength Vitamin D3 Gummy, Strawberry Flavored Bone and Immune System Support (1) 120 Count",18 - 24 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,heterosexual (straight),4+,1 (just me!),5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-05,14.97,1.0,IN,"One A Day Men’s Multivitamin, Supplement Tablet with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",18 - 24 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,heterosexual (straight),4+,1 (just me!),5 - 10 times per month,No,No,Yes,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1
2020-04-09,7.51,1.0,FL,"NOW Supplements, Vitamin D-3 2,000 IU, High Potency, Structural Support*, 240 Softgels",25 - 34 years,Yes,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),4+,2,5 - 10 times per month,Yes,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,11.99,1.0,FL,"Centrum Adult Multivitamin/Multimineral Supplement with Antioxidants, Zinc, Vitamin D3 and B Vitamins, Gluten Free, Non-GMO Ingredients - 200 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,LGBTQ+,3,4+,5 - 10 times per month,No,Yes,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1
2020-10-03,4.17,1.0,NC,"NOW Supplements, Vitamin D-3 2,000 IU, High Potency, Structural Support*, 120 Softgels",45 - 54 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Male,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,14.99,1.0,NV,"K2 D3 Vitamin Supplement 5000 Iu - for Healthier Bones, Blood, Heart, and Better Immunity - Enhanced Calcium Absorption with Bioperine - 100% Natural and Allergen-Free - Vitamin D3 K2 Mk7 5000 Iu",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-26,11.99,1.0,CA,"Vitamin D 10000 IU 400 Softgels | Value Size | Max Potency | Non-GMO, Gluten Free Supplement | by Carlyle",25 - 34 years,Yes,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,heterosexual (straight),3,1 (just me!),5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-15,8.46,1.0,NM,"Nature Made Vitamin D3 1000 IU (25 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 300 Softgels, 300 Day Supply",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),3,5 - 10 times per month,Yes,Yes,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,10.49,1.0,NM,"Nature Made Vitamin D3 1000 IU (25 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 300 Softgels, 300 Day Supply",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),3,5 - 10 times per month,Yes,Yes,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,15.95,1.0,NM,"Vitamin D3 5000iu (125mcg) with Coconut Oil ~ High Potency Vitamin D for Immune & Bone Support ~ Non-GMO Verified, Gluten & Soy Free (360 Mini-Liquid Softgels)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),3,5 - 10 times per month,Yes,Yes,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-17,10.85,1.0,GA,"NatureWise Vitamin D3 5000iu (125 mcg) Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging may Vary (Mini Softgel), 90 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,3,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-12-22,23.28,1.0,VA,"One A Day Women's Prenatal 1 Multivitamin Including Vitamin A, Vitamin C, Vitamin D, B6, B12, Iron, Omega-3 DHA & more, 60 Count - Supplement for Before, During, & Post Pregnancy",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, B1, B6, B12, Multivitamin",1,1,1,0,0,1,0,0,1,1,0,0,0,1
2020-02-24,21.4,1.0,CA,"One A Day Women's Prenatal 1 Multivitamin Including Vitamin A, Vitamin C, Vitamin D, B6, B12, Iron, Omega-3 DHA & more, 60 Count - Supplement for Before, During, & Post Pregnancy",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, B1, B6, B12, Multivitamin",1,1,1,0,0,1,0,0,1,1,0,0,0,1
2020-05-21,26.25,1.0,CA,"One A Day Women's Prenatal 1 Multivitamin Including Vitamin A, Vitamin C, Vitamin D, B6, B12, Iron, Omega-3 DHA & more, 60 Count - Supplement for Before, During, & Post Pregnancy",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, B1, B6, B12, Multivitamin",1,1,1,0,0,1,0,0,1,1,0,0,0,1
2020-07-12,25.26,1.0,CA,"One A Day Women's Prenatal 1 Multivitamin Including Vitamin A, Vitamin C, Vitamin D, B6, B12, Iron, Omega-3 DHA & more, 60 Count - Supplement for Before, During, & Post Pregnancy",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, B1, B6, B12, Multivitamin",1,1,1,0,0,1,0,0,1,1,0,0,0,1
2020-09-14,24.98,1.0,CA,"One A Day Women's Prenatal 1 Multivitamin Including Vitamin A, Vitamin C, Vitamin D, B6, B12, Iron, Omega-3 DHA & more, 60 Count - Supplement for Before, During, & Post Pregnancy",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, B1, B6, B12, Multivitamin",1,1,1,0,0,1,0,0,1,1,0,0,0,1
2020-10-09,10.99,1.0,TX,"Amazon Elements Vitamin D3, 5000 IU, 180 Softgels, 6 month supply (Packaging may vary), Supports Strong Bones and Immune Health",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),2,2,5 - 10 times per month,No,Yes,Yes,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,13.64,1.0,TX,"Nature’s Bounty Vitamin D3, Immune Support, 125 mcg (5000iu), Rapid Release Softgels, 240 Ct",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),2,2,5 - 10 times per month,No,Yes,Yes,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,13.64,1.0,TX,"Nature’s Bounty Vitamin D3, Immune Support, 125 mcg (5000iu), Rapid Release Softgels, 240 Ct",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),2,2,5 - 10 times per month,No,Yes,Yes,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,14.48,1.0,TX,"Nature’s Bounty Vitamin D3, Immune Support, 125 mcg (5000iu), Rapid Release Softgels, 240 Ct",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),2,2,5 - 10 times per month,No,Yes,Yes,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-31,14.45,1.0,TX,"Nature’s Bounty Vitamin D3, Immune Support, 125 mcg (5000iu), Rapid Release Softgels, 240 Ct",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),2,2,5 - 10 times per month,No,Yes,Yes,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,17.42,1.0,TX,"Nature’s Bounty Vitamin D3, Immune Support, 125 mcg (5000iu), Rapid Release Softgels, 240 Ct",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),2,2,5 - 10 times per month,No,Yes,Yes,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,14.97,1.0,NE,"One A Day Men’s Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,LGBTQ+,1 (just me!),1 (just me!),Less than 5 times per month,No,No,I stopped in the recent past,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1
2022-07-04,4.99,1.0,NE,Vitamin D 5000 iu - 400 Premium Vitamin D3 Easy-Swallow Micro Tablets - One a Day High Strength Cholecalciferol VIT D3 5000iu - Vegetarian Supplement - Made in The UK by Incite Nutrition,35 - 44 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,LGBTQ+,1 (just me!),1 (just me!),Less than 5 times per month,No,No,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,7.38,1.0,NY,"One A Day Women’s Petites Multivitamin,Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B Vitamins, Biotin, Folate (as folic acid) & more, 160 count",35 - 44 years,Yes,Black or African American,Bachelor's degree,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin, B7, B9, B12",1,1,1,1,0,1,0,0,0,1,0,1,1,1
2018-09-02,6.97,1.0,KY,"One A Day Women’s Petites Multivitamin,Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B Vitamins, Biotin, Folate (as folic acid) & more, 160 count",25 - 34 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,LGBTQ+,1 (just me!),3,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, Multivitamin, B7, B9, B12",1,1,1,1,0,1,0,0,0,1,0,1,1,1
2022-06-26,9.25,1.0,KY,"Amazon Brand - Solimo Vitamin D3 2000 IU, 160 Gummies (2 Gummies per Serving)",25 - 34 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,LGBTQ+,1 (just me!),3,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-08-19,12.99,1.0,KY,Vegan Vitamin D3 Gummies for Adults - Vitamin D3 5000 IU Natural Gummy Vitamins for Men and Womens Immunity Joint Support Plus Teeth - Gelatin Free Non GMO Delicious Mango Flavor,25 - 34 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,LGBTQ+,1 (just me!),3,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-17,6.62,1.0,KY,"Amazon Brand - Solimo Vitamin D3 2000 IU, 160 Gummies (2 Gummies per Serving)",25 - 34 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,LGBTQ+,1 (just me!),3,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-02,14.99,1.0,AZ,"Vitamin K2 (MK7) with D3 Supplement Bone and Heart Health Non-GMO Formula 5000 IU Vitamin D3 & 90 mcg Vitamin K2 MK-7 Easy to Swallow Vitamin D & K Complex, 120 Capsules",65 and older,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-04-06,12.95,1.0,AZ,"D3 + K2 Elite – Vitamin D3 (5,000 IU) + Vitamin K2 (MK-7) – 60 Day Supply – High-Potency, Bioavailable MK-7 from Japanese Fermented Natto",65 and older,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-05-29,15.76,1.0,AZ,"Zhou Nutrition Vitamin D3 K2, Bone and Heart Health Formula 5000 IU Vitamin D3 & 100 mcg Vitamin K2, Max Strength 2 in 1 Immune Support and Calcium Absorption, Gluten Free, 60 Count",65 and older,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-04-13,12.95,1.0,AZ,"D3 + K2 Elite – Vitamin D3 (5,000 IU) + Vitamin K2 (MK-7) – 60 Day Supply – High-Potency, Bioavailable MK-7 from Japanese Fermented Natto",65 and older,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-09-09,15.95,1.0,IN,"Sports Research Vitamin D3 5000IU (125mcg) with Coconut Oil - High Potency Vitamin D for Immune & Bone Support - Non-GMO Verified, Gluten & Soy Free (360 Liquid Softgels)",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,15.95,1.0,IN,"Sports Research Vitamin D3 5000IU (125mcg) with Coconut Oil - High Potency Vitamin D for Immune & Bone Support - Non-GMO Verified, Gluten & Soy Free (360 Liquid Softgels)",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,9.04,1.0,TX,"Vitafusion Vitamin D3 Gummy Vitamins, 50mcg per serving, Immune System Support*, Delicious Peach and Berry Flavors, 150 ct (75 day supply)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-08,11.6,1.0,NY,"Citracal Maximum Plus, Highly Soluble, Easily Digested, 650 mg Calcium Citrate With 1000 IU Vitamin D3, Bone Health Supplement for Adults, Caplets, 120 Count",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,2,2,More than 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-14,11.46,1.0,NY,"Centrum Silver Women's Multivitamin for Women 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins, Calcium and Antioxidants, Gluten Free, Non-GMO Ingredients - 200 Count",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1
2019-05-02,11.99,1.0,NY,"Centrum Silver Women's Multivitamin for Women 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins, Calcium and Antioxidants, Gluten Free, Non-GMO Ingredients - 200 Count",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1
2019-08-20,15.9,1.0,NY,"Centrum Silver Women's Multivitamin for Women 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins, Calcium and Antioxidants, Gluten Free, Non-GMO Ingredients - 200 Count",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1
2019-12-07,15.9,1.0,NY,"Centrum Silver Women's Multivitamin for Women 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins, Calcium and Antioxidants, Gluten Free, Non-GMO Ingredients - 200 Count",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1
2020-05-14,19.99,1.0,NY,"Centrum Multivitamin for Women, Multivitamin/Multimineral Supplement with Iron, Vitamin D3, B Vitamins and Antioxidant Vitamins C and E, Gluten Free, Non-GMO Ingredients - 250 Count",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1
2020-07-03,14.54,1.0,NY,"Centrum Silver Women's Multivitamin for Women 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins, Calcium and Antioxidants, Gluten Free, Non-GMO Ingredients - 200 Count",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1
2020-10-17,14.46,1.0,NY,"Centrum Silver Women's Multivitamin for Women 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins, Calcium and Antioxidants, Gluten Free, Non-GMO Ingredients - 200 Count",65 and older,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,2,2,More than 10 times per month,No,No,Yes,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1
